geneId	seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	gene_name	gene_type
ENSMUSG00000097726.7	chr5	28459739	28459762	24	*	chr5:28459738-28459762	0	+	Promoter (1-2kb)	5	28458274	28933995	475722	1	ENSMUST00000180878.7	1465	9530036O11Rik	antisense
ENSMUSG00000097726.7	chr5	28465014	28465035	22	*	chr5:28465013-28465035	0	-	Promoter (1-2kb)	5	28466984	28719209	252226	1	ENSMUST00000181202.1	-1949	9530036O11Rik	antisense
ENSMUSG00000105775.1	chr5	28506719	28506737	19	*	chr5:28506718-28506737	0	-	Intron (ENSMUST00000180878.7/ENSMUSG00000097726.7, intron 1 of 6)	5	28538570	28539568	999	1	ENSMUST00000200451.1	-31833	Gm10290	processed_pseudogene
ENSMUSG00000104587.1	chr5	28580256	28580301	46	*	chr5:28580255-28580301	0	-	Promoter (2-3kb)	5	28577273	28578960	1688	1	ENSMUST00000197020.1	2983	Gm43161	TEC
ENSMUSG00000104587.1	chr5	28816656	28816680	25	*	chr5:28816655-28816680	0	-	Intron (ENSMUST00000180878.7/ENSMUSG00000097726.7, intron 3 of 6)	5	28577273	28578960	1688	1	ENSMUST00000197020.1	239383	Gm43161	TEC
ENSMUSG00000104587.1	chr5	28816735	28816773	39	*	chr5:28816734-28816773	0	-	Intron (ENSMUST00000180878.7/ENSMUSG00000097726.7, intron 3 of 6)	5	28577273	28578960	1688	1	ENSMUST00000197020.1	239462	Gm43161	TEC
ENSMUSG00000029130.12	chr5	28952282	28952331	50	*	chr5:28952281-28952331	0	+	Distal Intergenic	5	29195997	29225522	29526	1	ENSMUST00000001247.11	-243666	Rnf32	protein_coding
ENSMUSG00000029130.12	chr5	29046242	29046270	29	*	chr5:29046241-29046270	0	-	Distal Intergenic	5	29195997	29225522	29526	1	ENSMUST00000001247.11	-149727	Rnf32	protein_coding
ENSMUSG00000029130.12	chr5	29122463	29122495	33	*	chr5:29122462-29122495	0	-	Distal Intergenic	5	29195997	29225522	29526	1	ENSMUST00000001247.11	-73502	Rnf32	protein_coding
ENSMUSG00000029130.12	chr5	29195948	29195975	28	*	chr5:29195947-29195975	0	+	Promoter (<=1kb)	5	29195997	29225522	29526	1	ENSMUST00000001247.11	-22	Rnf32	protein_coding
ENSMUSG00000029130.12	chr5	29196183	29196210	28	*	chr5:29196182-29196210	0	+	Promoter (<=1kb)	5	29196006	29225524	29519	1	ENSMUST00000160246.7	177	Rnf32	protein_coding
ENSMUSG00000105741.1	chr5	29279819	29279852	34	*	chr5:29279818-29279852	0	-	Promoter (<=1kb)	5	29276002	29280297	4296	2	ENSMUST00000199610.1	445	C79130	TEC
ENSMUSG00000044576.6	chr5	30105065	30105123	59	*	chr5:30105064-30105123	0	+	Promoter (<=1kb)	5	30105161	30118378	13218	1	ENSMUST00000058045.4	-38	Garem2	protein_coding
ENSMUSG00000086815.4	chr5	30106128	30106149	22	*	chr5:30106127-30106149	0	+	Promoter (<=1kb)	5	30103584	30106086	2503	2	ENSMUST00000199573.1	-42	3110082J24Rik	protein_coding
ENSMUSG00000086815.4	chr5	30114112	30114145	34	*	chr5:30114111-30114145	0	+	Exon (ENSMUST00000058045.4/ENSMUSG00000044576.6, exon 4 of 6)	5	30103584	30106086	2503	2	ENSMUST00000199573.1	-8026	3110082J24Rik	protein_coding
ENSMUSG00000106311.1	chr5	30355359	30355387	29	*	chr5:30355358-30355387	0	+	Intron (ENSMUST00000101448.4/ENSMUSG00000073102.7, intron 8 of 16)	5	30366046	30366490	445	1	ENSMUST00000200001.1	-10659	Gm43755	sense_intronic
ENSMUSG00000106300.1	chr5	30523691	30523739	49	*	chr5:30523690-30523739	0	-	Intron (ENSMUST00000065486.2/ENSMUSG00000053194.2, intron 3 of 6)	5	30529500	30543830	14331	1	ENSMUST00000200017.1	-5761	Gm42765	antisense
ENSMUSG00000049265.7	chr5	30588029	30588047	19	*	chr5:30588028-30588047	0	+	Promoter (<=1kb)	5	30588170	30625271	37102	1	ENSMUST00000066295.3	-123	Kcnk3	protein_coding
ENSMUSG00000049265.7	chr5	30588066	30588104	39	*	chr5:30588065-30588104	0	+	Promoter (<=1kb)	5	30588170	30625271	37102	1	ENSMUST00000066295.3	-66	Kcnk3	protein_coding
ENSMUSG00000049265.7	chr5	30588623	30588654	32	*	chr5:30588622-30588654	0	+	Promoter (<=1kb)	5	30588170	30625271	37102	1	ENSMUST00000066295.3	453	Kcnk3	protein_coding
ENSMUSG00000029168.14	chr5	30711822	30711849	28	*	chr5:30711821-30711849	0	-	Promoter (<=1kb)	5	30711894	30799369	87476	1	ENSMUST00000088081.10	-45	Dpysl5	protein_coding
ENSMUSG00000029168.14	chr5	30712864	30712886	23	*	chr5:30712863-30712886	0	+	Promoter (<=1kb)	5	30711901	30748014	36114	1	ENSMUST00000101442.3	963	Dpysl5	protein_coding
ENSMUSG00000029166.14	chr5	30814845	30814867	23	*	chr5:30814844-30814867	0	-	Promoter (<=1kb)	5	30814754	30866059	51306	1	ENSMUST00000200692.3	91	Mapre3	protein_coding
ENSMUSG00000029166.14	chr5	30814943	30814970	28	*	chr5:30814942-30814970	0	+	Promoter (<=1kb)	5	30814754	30866059	51306	1	ENSMUST00000200692.3	189	Mapre3	protein_coding
ENSMUSG00000029166.14	chr5	30814981	30815016	36	*	chr5:30814980-30815016	0	-	Promoter (<=1kb)	5	30814754	30866059	51306	1	ENSMUST00000200692.3	227	Mapre3	protein_coding
ENSMUSG00000029166.14	chr5	30815091	30815114	24	*	chr5:30815090-30815114	0	-	Promoter (<=1kb)	5	30814754	30866059	51306	1	ENSMUST00000200692.3	337	Mapre3	protein_coding
ENSMUSG00000038828.13	chr5	30863428	30863455	28	*	chr5:30863427-30863455	0	+	Intron (ENSMUST00000031058.14/ENSMUSG00000029166.14, intron 4 of 6)	5	30868012	30879180	11169	1	ENSMUST00000201203.3	-4557	Tmem214	protein_coding
ENSMUSG00000038828.13	chr5	30865248	30865270	23	*	chr5:30865247-30865270	0	-	Promoter (2-3kb)	5	30868012	30879180	11169	1	ENSMUST00000201203.3	-2742	Tmem214	protein_coding
ENSMUSG00000038828.13	chr5	30865352	30865380	29	*	chr5:30865351-30865380	0	+	Promoter (2-3kb)	5	30868012	30879180	11169	1	ENSMUST00000201203.3	-2632	Tmem214	protein_coding
ENSMUSG00000029161.7	chr5	30945288	30945338	51	*	chr5:30945287-30945338	0	-	Promoter (<=1kb)	5	30933143	30945591	12449	2	ENSMUST00000031051.7	253	Cgref1	protein_coding
ENSMUSG00000006642.3	chr5	30970518	30970550	33	*	chr5:30970517-30970550	0	+	Promoter (1-2kb)	5	30968662	30977018	8357	1	ENSMUST00000006818.3	1856	Tcf23	protein_coding
ENSMUSG00000006642.3	chr5	30970797	30970830	34	*	chr5:30970796-30970830	0	+	Promoter (2-3kb)	5	30968662	30977018	8357	1	ENSMUST00000006818.3	2135	Tcf23	protein_coding
ENSMUSG00000029151.14	chr5	31093145	31093173	29	*	chr5:31093144-31093173	0	+	Promoter (<=1kb)	5	31086106	31093615	7510	2	ENSMUST00000031037.13	442	Slc30a3	protein_coding
ENSMUSG00000029151.14	chr5	31093517	31093541	25	*	chr5:31093516-31093541	0	-	Promoter (<=1kb)	5	31086106	31093615	7510	2	ENSMUST00000031037.13	74	Slc30a3	protein_coding
ENSMUSG00000107265.1	chr5	31136834	31136856	23	*	chr5:31136833-31136856	0	+	Promoter (<=1kb)	5	31135753	31137344	1592	2	ENSMUST00000201750.1	488	Gm15469	antisense
ENSMUSG00000107265.1	chr5	31137011	31137032	22	*	chr5:31137010-31137032	0	+	Promoter (<=1kb)	5	31135753	31137344	1592	2	ENSMUST00000201750.1	312	Gm15469	antisense
ENSMUSG00000038676.6	chr5	31138697	31138720	24	*	chr5:31138696-31138720	0	-	Promoter (<=1kb)	5	31138063	31138829	767	2	ENSMUST00000043475.6	109	Ucn	protein_coding
ENSMUSG00000038552.14	chr5	31295480	31295506	27	*	chr5:31295479-31295506	0	-	Promoter (<=1kb)	5	31292886	31295871	2986	2	ENSMUST00000041266.10	365	Fndc4	protein_coding
ENSMUSG00000106866.1	chr5	31440964	31440996	33	*	chr5:31440963-31440996	0	+	Distal Intergenic	5	31450824	31451451	628	1	ENSMUST00000200894.1	-9828	Gm43659	processed_pseudogene
ENSMUSG00000102759.1	chr5	32133176	32133209	34	*	chr5:32133175-32133209	0	+	Promoter (<=1kb)	5	32130283	32133171	2889	2	ENSMUST00000195772.1	-5	Gm10463	TEC
ENSMUSG00000102759.1	chr5	32133306	32133329	24	*	chr5:32133305-32133329	0	-	Promoter (<=1kb)	5	32130283	32133171	2889	2	ENSMUST00000195772.1	-135	Gm10463	TEC
ENSMUSG00000102759.1	chr5	32133479	32133506	28	*	chr5:32133478-32133506	0	-	Promoter (<=1kb)	5	32130283	32133171	2889	2	ENSMUST00000195772.1	-308	Gm10463	TEC
ENSMUSG00000081200.1	chr5	32284382	32284399	18	*	chr5:32284381-32284399	0	+	Intron (ENSMUST00000202220.3/ENSMUSG00000029134.14, intron 12 of 58)	5	32311922	32312119	198	2	ENSMUST00000118876.1	27720	Gm15615	processed_pseudogene
ENSMUSG00000107046.1	chr5	33038103	33038175	73	*	chr5:33038102-33038175	0	-	Distal Intergenic	5	33049985	33050199	215	1	ENSMUST00000201086.1	-11810	Gm43849	processed_pseudogene
ENSMUSG00000011034.6	chr5	33104583	33104615	33	*	chr5:33104582-33104615	0	+	Promoter (<=1kb)	5	33104219	33162870	58652	1	ENSMUST00000011178.4	364	Slc5a1	protein_coding
ENSMUSG00000037379.7	chr5	33184841	33184864	24	*	chr5:33184840-33184864	0	-	Distal Intergenic	5	33213927	33218455	4529	2	ENSMUST00000046186.7	33591	Spon2	protein_coding
ENSMUSG00000029112.5	chr5	33433851	33433876	26	*	chr5:33433850-33433876	0	+	Promoter (<=1kb)	5	33430734	33433976	3243	2	ENSMUST00000173348.1	100	Nkx1-1	protein_coding
ENSMUSG00000107248.1	chr5	33438424	33438458	35	*	chr5:33438423-33438458	0	-	Promoter (<=1kb)	5	33436625	33437464	840	2	ENSMUST00000200726.1	-960	Gm43851	lincRNA
ENSMUSG00000107248.1	chr5	33442841	33442863	23	*	chr5:33442840-33442863	0	+	Distal Intergenic	5	33436625	33437464	840	2	ENSMUST00000200726.1	-5377	Gm43851	lincRNA
ENSMUSG00000107248.1	chr5	33443078	33443099	22	*	chr5:33443077-33443099	0	-	Distal Intergenic	5	33436625	33437464	840	2	ENSMUST00000200726.1	-5614	Gm43851	lincRNA
ENSMUSG00000107248.1	chr5	33481521	33481561	41	*	chr5:33481520-33481561	0	+	Distal Intergenic	5	33436625	33437464	840	2	ENSMUST00000200726.1	-44057	Gm43851	lincRNA
ENSMUSG00000037339.17	chr5	33607790	33607820	31	*	chr5:33607789-33607820	0	+	Exon (ENSMUST00000065119.14/ENSMUSG00000037339.17, exon 5 of 6)	5	33600356	33628912	28557	2	ENSMUST00000065162.10	21092	Fam53a	protein_coding
ENSMUSG00000106971.1	chr5	33681450	33681473	24	*	chr5:33681449-33681473	0	+	Promoter (1-2kb)	5	33682725	33682974	250	2	ENSMUST00000201254.1	1501	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33689533	33689560	28	*	chr5:33689532-33689560	0	-	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-6559	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33689717	33689738	22	*	chr5:33689716-33689738	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-6743	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33692590	33692619	30	*	chr5:33692589-33692619	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-9616	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33694914	33694932	19	*	chr5:33694913-33694932	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-11940	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33695039	33695086	48	*	chr5:33695038-33695086	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-12065	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33695288	33695311	24	*	chr5:33695287-33695311	0	-	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-12314	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33695711	33695739	29	*	chr5:33695710-33695739	0	-	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-12737	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33698252	33698274	23	*	chr5:33698251-33698274	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-15278	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33698364	33698392	29	*	chr5:33698363-33698392	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-15390	Gm42965	processed_pseudogene
ENSMUSG00000106971.1	chr5	33701878	33701900	23	*	chr5:33701877-33701900	0	+	Distal Intergenic	5	33682725	33682974	250	2	ENSMUST00000201254.1	-18904	Gm42965	processed_pseudogene
ENSMUSG00000054252.18	chr5	33721709	33721738	30	*	chr5:33721708-33721738	0	+	Promoter (<=1kb)	5	33721724	33737067	15344	1	ENSMUST00000067150.13	0	Fgfr3	protein_coding
ENSMUSG00000054252.18	chr5	33722219	33722242	24	*	chr5:33722218-33722242	0	+	Promoter (<=1kb)	5	33722306	33737068	14763	1	ENSMUST00000171509.8	-64	Fgfr3	protein_coding
ENSMUSG00000106896.1	chr5	33723476	33723499	24	*	chr5:33723475-33723499	0	-	Promoter (<=1kb)	5	33720043	33723669	3627	2	ENSMUST00000202923.1	170	G630022F23Rik	TEC
ENSMUSG00000106896.1	chr5	33729859	33729886	28	*	chr5:33729858-33729886	0	+	Intron (ENSMUST00000067150.13/ENSMUSG00000054252.18, intron 5 of 17)	5	33720043	33723669	3627	2	ENSMUST00000202923.1	-6190	G630022F23Rik	TEC
ENSMUSG00000106896.1	chr5	33733789	33733824	36	*	chr5:33733788-33733824	0	+	Intron (ENSMUST00000067150.13/ENSMUSG00000054252.18, intron 11 of 17)	5	33720043	33723669	3627	2	ENSMUST00000202923.1	-10120	G630022F23Rik	TEC
ENSMUSG00000106688.1	chr5	33965408	33965432	25	*	chr5:33965407-33965432	0	+	Distal Intergenic	5	33947580	33948990	1411	2	ENSMUST00000201325.1	-16418	Gm42851	lincRNA
ENSMUSG00000070858.12	chr5	33983032	33983064	33	*	chr5:33983031-33983064	0	-	Promoter (<=1kb)	5	33983433	33985013	1581	1	ENSMUST00000094869.11	-369	Gm1673	protein_coding
ENSMUSG00000070858.12	chr5	33983461	33983487	27	*	chr5:33983460-33983487	0	+	Promoter (<=1kb)	5	33983470	33985009	1540	1	ENSMUST00000114383.7	0	Gm1673	protein_coding
ENSMUSG00000070858.12	chr5	33983652	33983690	39	*	chr5:33983651-33983690	0	+	Promoter (<=1kb)	5	33983534	33985009	1476	1	ENSMUST00000114382.1	118	Gm1673	protein_coding
ENSMUSG00000070858.12	chr5	33983957	33983991	35	*	chr5:33983956-33983991	0	+	Promoter (<=1kb)	5	33983534	33985009	1476	1	ENSMUST00000114382.1	423	Gm1673	protein_coding
ENSMUSG00000048142.9	chr5	34001978	34002001	24	*	chr5:34001977-34002001	0	+	3' UTR	5	33995984	34005916	9933	1	ENSMUST00000056355.8	5994	Nat8l	protein_coding
ENSMUSG00000037235.13	chr5	34187298	34187322	25	*	chr5:34187297-34187322	0	+	Promoter (<=1kb)	5	34173887	34187710	13824	2	ENSMUST00000042701.12	388	Mxd4	protein_coding
ENSMUSG00000107287.1	chr5	34327184	34327202	19	*	chr5:34327183-34327202	0	-	Promoter (<=1kb)	5	34309212	34327530	18319	2	ENSMUST00000200791.1	328	Gm43458	lincRNA
ENSMUSG00000080556.1	chr5	34735235	34735260	26	*	chr5:34735234-34735260	0	-	Promoter (2-3kb)	5	34732853	34732972	120	2	ENSMUST00000116906.1	-2263	Mir467g	miRNA
ENSMUSG00000029104.15	chr5	34752739	34752764	26	*	chr5:34752738-34752764	0	+	Intron (ENSMUST00000001112.13/ENSMUSG00000052783.16, intron 15 of 15)	5	34761744	34912534	150791	1	ENSMUST00000080036.2	-8980	Htt	protein_coding
ENSMUSG00000029104.15	chr5	34833615	34833644	30	*	chr5:34833614-34833644	0	+	Intron (ENSMUST00000080036.2/ENSMUSG00000029104.15, intron 27 of 66)	5	34761744	34912534	150791	1	ENSMUST00000080036.2	71871	Htt	protein_coding
ENSMUSG00000051246.3	chr5	34865865	34865883	19	*	chr5:34865864-34865883	0	-	Intron (ENSMUST00000080036.2/ENSMUSG00000029104.15, intron 39 of 66)	5	34915088	34923564	8477	1	ENSMUST00000212362.1	-49205	Msantd1	protein_coding
ENSMUSG00000107040.1	chr5	35032153	35032183	31	*	chr5:35032152-35032183	0	-	Promoter (1-2kb)	5	35031870	35033445	1576	2	ENSMUST00000202914.1	1262	Gm43791	antisense
ENSMUSG00000044716.12	chr5	35056748	35056774	27	*	chr5:35056747-35056774	0	-	Promoter (<=1kb)	5	35056766	35080964	24199	1	ENSMUST00000101298.8	0	Dok7	protein_coding
ENSMUSG00000044716.12	chr5	35056992	35057041	50	*	chr5:35056991-35057041	0	+	Promoter (<=1kb)	5	35057077	35087839	30763	1	ENSMUST00000050709.3	-36	Dok7	protein_coding
ENSMUSG00000044716.12	chr5	35057147	35057176	30	*	chr5:35057146-35057176	0	+	Promoter (<=1kb)	5	35057077	35087839	30763	1	ENSMUST00000050709.3	70	Dok7	protein_coding
ENSMUSG00000044716.12	chr5	35062413	35062439	27	*	chr5:35062412-35062439	0	+	Intron (ENSMUST00000101298.8/ENSMUSG00000044716.12, intron 2 of 4)	5	35057077	35087839	30763	1	ENSMUST00000050709.3	5336	Dok7	protein_coding
ENSMUSG00000045318.6	chr5	35279097	35279119	23	*	chr5:35279096-35279119	0	-	Promoter (<=1kb)	5	35278319	35281763	3445	1	ENSMUST00000049545.6	778	Adra2c	protein_coding
ENSMUSG00000045318.6	chr5	35279141	35279168	28	*	chr5:35279140-35279168	0	-	Promoter (<=1kb)	5	35278319	35281763	3445	1	ENSMUST00000049545.6	822	Adra2c	protein_coding
ENSMUSG00000067438.5	chr5	35388792	35388823	32	*	chr5:35388791-35388823	0	-	Promoter (<=1kb)	5	35389117	35392890	3774	1	ENSMUST00000087674.5	-294	Hmx1	protein_coding
ENSMUSG00000067438.5	chr5	35388904	35388926	23	*	chr5:35388903-35388926	0	-	Promoter (<=1kb)	5	35389117	35392890	3774	1	ENSMUST00000087674.5	-191	Hmx1	protein_coding
ENSMUSG00000067438.5	chr5	35389076	35389107	32	*	chr5:35389075-35389107	0	-	Promoter (<=1kb)	5	35389117	35392890	3774	1	ENSMUST00000087674.5	-10	Hmx1	protein_coding
ENSMUSG00000067438.5	chr5	35389332	35389380	49	*	chr5:35389331-35389380	0	+	Promoter (<=1kb)	5	35389117	35392890	3774	1	ENSMUST00000087674.5	215	Hmx1	protein_coding
ENSMUSG00000103608.1	chr5	35391580	35391607	28	*	chr5:35391579-35391607	0	-	Promoter (<=1kb)	5	35390673	35391912	1240	2	ENSMUST00000193163.1	305	4930442P19Rik	TEC
ENSMUSG00000106970.1	chr5	35397835	35397871	37	*	chr5:35397834-35397871	0	-	Promoter (1-2kb)	5	35396098	35396552	455	1	ENSMUST00000201640.1	1737	Gm43377	TEC
ENSMUSG00000106970.1	chr5	35399569	35399590	22	*	chr5:35399568-35399590	0	-	Distal Intergenic	5	35396098	35396552	455	1	ENSMUST00000201640.1	3471	Gm43377	TEC
ENSMUSG00000036596.6	chr5	35510450	35510542	93	*	chr5:35510449-35510542	0	-	Intron (ENSMUST00000038676.6/ENSMUSG00000036596.6, intron 7 of 10)	5	35502218	35525698	23481	2	ENSMUST00000038676.6	15156	Cpz	protein_coding
ENSMUSG00000029096.15	chr5	35679537	35679566	30	*	chr5:35679536-35679566	0	-	Promoter (<=1kb)	5	35661559	35679472	17914	2	ENSMUST00000114233.2	-65	Htra3	protein_coding
ENSMUSG00000029096.15	chr5	35700000	35700024	25	*	chr5:35699999-35700024	0	-	Intron (ENSMUST00000070203.13/ENSMUSG00000036553.16, intron 16 of 17)	5	35652023	35679782	27760	2	ENSMUST00000087629.9	-20218	Htra3	protein_coding
ENSMUSG00000029095.17	chr5	35757870	35757895	26	*	chr5:35757869-35757895	0	+	Promoter (<=1kb)	5	35757880	35884466	126587	1	ENSMUST00000101280.9	0	Ablim2	protein_coding
ENSMUSG00000029095.17	chr5	35831710	35831730	21	*	chr5:35831709-35831730	0	-	Exon (ENSMUST00000101280.9/ENSMUSG00000029095.17, exon 9 of 19)	5	35814440	35833104	18665	1	ENSMUST00000150146.1	17270	Ablim2	protein_coding
ENSMUSG00000029094.12	chr5	35861027	35861041	15	*	chr5:35861026-35861041	0	+	Intron (ENSMUST00000101280.9/ENSMUSG00000029095.17, intron 16 of 18)	5	35893319	36003923	110605	1	ENSMUST00000064571.10	-32278	Afap1	protein_coding
ENSMUSG00000029094.12	chr5	35893862	35893887	26	*	chr5:35893861-35893887	0	+	Promoter (<=1kb)	5	35893319	36003923	110605	1	ENSMUST00000064571.10	543	Afap1	protein_coding
ENSMUSG00000029094.12	chr5	35894624	35894645	22	*	chr5:35894623-35894645	0	+	Promoter (1-2kb)	5	35893319	36003923	110605	1	ENSMUST00000064571.10	1305	Afap1	protein_coding
ENSMUSG00000043430.5	chr5	36215960	36215994	35	*	chr5:36215959-36215994	0	-	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 2 of 26)	5	36204021	36206568	2548	1	ENSMUST00000052224.5	11939	Psapl1	protein_coding
ENSMUSG00000043430.5	chr5	36216152	36216190	39	*	chr5:36216151-36216190	0	-	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 2 of 26)	5	36204021	36206568	2548	1	ENSMUST00000052224.5	12131	Psapl1	protein_coding
ENSMUSG00000043430.5	chr5	36216239	36216284	46	*	chr5:36216238-36216284	0	-	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 2 of 26)	5	36204021	36206568	2548	1	ENSMUST00000052224.5	12218	Psapl1	protein_coding
ENSMUSG00000043430.5	chr5	36237667	36237691	25	*	chr5:36237666-36237691	0	-	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 1 of 26)	5	36204021	36206568	2548	1	ENSMUST00000052224.5	33646	Psapl1	protein_coding
ENSMUSG00000098884.1	chr5	36277369	36277387	19	*	chr5:36277368-36277387	0	+	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 1 of 26)	5	36301570	36301628	59	1	ENSMUST00000184943.1	-24183	Mir7689	miRNA
ENSMUSG00000098884.1	chr5	36324201	36324228	28	*	chr5:36324200-36324228	0	-	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 1 of 26)	5	36301570	36301628	59	1	ENSMUST00000184943.1	22631	Mir7689	miRNA
ENSMUSG00000098884.1	chr5	36324619	36324640	22	*	chr5:36324618-36324640	0	+	Intron (ENSMUST00000037370.13/ENSMUSG00000029093.14, intron 1 of 26)	5	36301570	36301628	59	1	ENSMUST00000184943.1	23049	Mir7689	miRNA
ENSMUSG00000029093.14	chr5	36397694	36397716	23	*	chr5:36397693-36397716	0	-	Promoter (<=1kb)	5	36017180	36398124	380945	2	ENSMUST00000037370.13	408	Sorcs2	protein_coding
ENSMUSG00000029093.14	chr5	36398092	36398113	22	*	chr5:36398091-36398113	0	+	Promoter (<=1kb)	5	36017180	36398124	380945	2	ENSMUST00000037370.13	11	Sorcs2	protein_coding
ENSMUSG00000029093.14	chr5	36398144	36398170	27	*	chr5:36398143-36398170	0	+	Promoter (<=1kb)	5	36150203	36398139	247937	2	ENSMUST00000070720.7	-5	Sorcs2	protein_coding
ENSMUSG00000029119.9	chr5	36842435	36842462	28	*	chr5:36842434-36842462	0	-	Distal Intergenic	5	36806921	36830653	23733	2	ENSMUST00000031002.9	-11782	Man2b2	protein_coding
ENSMUSG00000029120.10	chr5	36868584	36868603	20	*	chr5:36868583-36868603	0	-	Promoter (<=1kb)	5	36868663	36931257	62595	1	ENSMUST00000201156.1	-60	Ppp2r2c	protein_coding
ENSMUSG00000029120.10	chr5	36868651	36868675	25	*	chr5:36868650-36868675	0	-	Promoter (<=1kb)	5	36868663	36931257	62595	1	ENSMUST00000201156.1	0	Ppp2r2c	protein_coding
ENSMUSG00000029120.10	chr5	36868686	36868718	33	*	chr5:36868685-36868718	0	-	Promoter (<=1kb)	5	36868663	36931257	62595	1	ENSMUST00000201156.1	23	Ppp2r2c	protein_coding
ENSMUSG00000029120.10	chr5	36868995	36869019	25	*	chr5:36868994-36869019	0	-	Promoter (<=1kb)	5	36868663	36931257	62595	1	ENSMUST00000201156.1	332	Ppp2r2c	protein_coding
ENSMUSG00000029120.10	chr5	36869020	36869045	26	*	chr5:36869019-36869045	0	+	Promoter (<=1kb)	5	36868663	36931257	62595	1	ENSMUST00000201156.1	357	Ppp2r2c	protein_coding
ENSMUSG00000029120.10	chr5	36869760	36869784	25	*	chr5:36869759-36869784	0	+	Promoter (1-2kb)	5	36868663	36931257	62595	1	ENSMUST00000201156.1	1097	Ppp2r2c	protein_coding
ENSMUSG00000106934.1	chr5	36915540	36915603	64	*	chr5:36915539-36915603	0	-	Intron (ENSMUST00000031003.10/ENSMUSG00000029120.10, intron 1 of 8)	5	36910114	36910263	150	1	ENSMUST00000202009.1	5426	Gm42506	TEC
ENSMUSG00000039474.13	chr5	36953172	36953192	21	*	chr5:36953171-36953192	0	+	3' UTR	5	36966107	36988933	22827	2	ENSMUST00000166339.7	35741	Wfs1	protein_coding
